alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic,rollout_info/num_transitions,rollout_info/reward_mean,timestep
1.923206709761871e-06,150.0,0.0,-7991.567205117928,523.630001902405,4.35122316275737e-06,-88.49114461517316,3.324138214627971e-10,207276.0,-0.7944398066411145,132000
1.7399531037653986e-06,150.0,0.0,-9125.355063486504,1864.4754948695665,5.310060896590586e-06,-89.12521661376952,3.5093544306988256e-10,206854.0,-0.7892298396262639,133000
1.5741608901862468e-06,150.0,0.0,-8662.05060629248,1819.2810990591936,5.207328913456863e-06,-89.7920495681763,3.0422600857428494e-10,207986.0,-0.7825758323897692,134000
1.4241662603353692e-06,150.0,0.0,-9371.355524278693,2477.603324674277,6.537026530622824e-06,-90.42977723693845,3.4031188597205903e-10,207678.0,-0.795895247383357,135000
1.2884638946388805e-06,150.0,0.0,-11018.40335904522,2074.2962054102345,5.4031196866617365e-06,-91.07475215148924,3.093484560109946e-10,207440.0,-0.7888640398742359,136000
1.1656920319182988e-06,150.0,0.0,-10726.124683117396,1910.6779195723873,6.714750996252416e-06,-91.70568587493887,3.181266080161917e-10,207009.0,-0.7927183401934849,137000
1.05462436158632e-06,150.0,0.0,-10015.629144117232,2463.156522636507,7.397739030693626e-06,-92.20152083587651,3.288225832774954e-10,207053.0,-0.7832494173513412,138000
9.541960665728736e-07,150.0,0.0,-9527.34630436305,2297.8951899833996,6.583751076277614e-06,-92.80223361968989,3.104361393723411e-10,207155.0,-0.7853572827594955,139000
8.632775298451637e-07,150.0,0.0,-8790.727384757225,2160.2205825562323,6.877639857520988e-06,-93.51904423522963,3.2071178555958036e-10,208032.0,-0.7868774105201584,140000
7.810622855117802e-07,150.0,0.0,-8967.364697546222,1951.6927742418889,7.294185304772325e-06,-93.9804515075686,3.145770922398371e-10,207512.0,-0.7835362460086653,141000
7.067468044397171e-07,150.0,0.0,-10204.493178532395,2402.268992259327,7.750350774585982e-06,-94.35563037109382,3.0047511595607974e-10,207690.0,-0.777937247796048,142000
6.394998982841585e-07,150.0,0.0,-9274.18204038331,2527.922814860111,8.02311325367099e-06,-94.9281321182251,3.0596327913520095e-10,207053.0,-0.792653870545671,143000
5.78595018851048e-07,150.0,0.0,-10414.637211877714,2097.7751028825633,7.480757468329109e-06,-95.56911653137223,3.1422174743851024e-10,207702.0,-0.7830973601084296,144000
5.235328616777231e-07,150.0,0.0,-8761.603544329566,2256.486419221674,7.77806165422135e-06,-95.93143894958496,2.8517914125612446e-10,207569.0,-0.7971438001028874,145000
4.738789792781964e-07,150.0,0.0,-9760.2657559175,2031.610780592811,7.729688717517983e-06,-96.2386272430419,3.0816477832257594e-10,207355.0,-0.7812365438146944,146000
4.287965363687367e-07,150.0,0.0,-9540.059519388371,2584.699749093699,8.03602335486175e-06,-96.91147898101829,3.15055051404055e-10,207237.0,-0.7725366472969316,147000
3.8817625693354905e-07,150.0,0.0,-9795.796080352671,2662.0957240171333,7.427890941755772e-06,-96.71557318115248,2.713922884500256e-10,207469.0,-0.7662505636734237,148000
3.514172175869133e-07,150.0,0.0,-7963.691669981296,614.2969729617483,8.435797492552398e-06,-96.7325854492188,2.970624116030262e-10,207475.0,-0.7767043653328844,149000
3.1818073611589166e-07,150.0,0.0,-11709.754768498808,2211.2620946295237,8.268335865693631e-06,-96.97774481964117,2.726452344474139e-10,207490.0,-0.7655121993017557,150000
2.8795549326332534e-07,150.0,0.0,-8270.900080277297,695.2686407951865,8.964632257686818e-06,-97.67266691589353,2.845377520301071e-10,208031.0,-0.7747140731400547,151000
2.605158514938929e-07,150.0,0.0,-9979.10270900155,2194.5725340735194,8.53411082334788e-06,-99.38193359375002,2.7049489692413574e-10,207413.0,-0.7743948166606633,152000
2.3565284048743273e-07,150.0,0.0,-7839.245807635089,532.5164106848556,7.984052083543248e-06,-99.21443502807622,2.7496322578795384e-10,207671.0,-0.7805595237515537,153000
2.1333085092578592e-07,150.0,0.0,-10108.320475342869,2983.437676812742,9.221729754131052e-06,-98.96273625183106,2.7164907736654574e-10,207649.0,-0.7775153471938457,154000
1.9324063589465372e-07,150.0,0.0,-8957.201694040405,2566.033745257695,9.052221261470101e-06,-98.07014301300042,2.801361473898756e-10,206902.0,-0.7756624262371742,155000
1.7501248422036014e-07,150.0,0.0,-11444.645210146648,3141.7448085638835,8.81081537355044e-06,-98.79592407989495,2.688755162930281e-10,207126.0,-0.7659685617285733,156000
1.5827874030094336e-07,150.0,0.0,-8068.301022739353,532.9797993299961,7.578370530296751e-06,-100.6769590759276,2.617681422035884e-10,207472.0,-0.7687017465868337,157000
1.4327695849658527e-07,150.0,0.0,-10341.45898235044,2188.555419508691,8.43095874745359e-06,-98.97914725494383,2.8798946467498135e-10,207314.0,-0.7686583088352612,158000
1.2988012731796058e-07,150.0,0.0,-11591.935781430153,2946.0173104663672,8.487476384544824e-06,-97.28144540405266,2.6539343121701944e-10,207826.0,-0.7582489132479571,159000
1.1768117324351136e-07,150.0,0.0,-8966.755631864198,2410.4263997473277,7.748157480236274e-06,-97.40182023620612,2.544912189070095e-10,207015.0,-0.7646501357105863,160000
